"","secid","date","symbol","symbol_flag","exdate","last_date","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","optionid","cfadj","ss_flag","root","suffix","ticker","index_flag","issuer","div_convention","exercise_style","am_set_flag"
"545667",108105,20050915,"SPT.OJ",0,20060318,20050915,"P",1150000,19.7,21.3,83,24801,24487506,1,0,"SPT","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545668",108105,20050915,"SPT.OO",0,20060318,20050915,"P",1175000,24.8,26.8,218,17018,24492195,1,0,"SPT","OO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545669",108105,20050915,"SPT.OT",0,20060318,20050915,"P",1100000,12.4,13.7,505,29268,24487502,1,0,"SPT","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545670",108105,20050915,"SPT.RE",0,20060617,20050912,"P",1125000,23.2,25.2,0,10676,21584397,1,0,"SPT","RE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545671",108105,20050915,"SPT.RJ",0,20060617,20050914,"P",1150000,28.1,30.1,0,17977,21576395,1,0,"SPT","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545672",108105,20050915,"SPT.RO",0,20060617,20050915,"P",1175000,33.9,35.9,310,7588,23292917,1,0,"SPT","RO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545673",108105,20050915,"SPT.RT",0,20060617,20050908,"P",1100000,19.3,20.9,0,19964,21576390,1,0,"SPT","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545674",108105,20050915,"SPT.UC",0,20050917,20050913,"P",1115000,0,0.05,0,84040,27412881,1,0,"SPT","UC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545675",108105,20050915,"SPT.UD",0,20050917,20050915,"P",1120000,0,0.05,12,10,29067406,1,0,"SPT","UD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545676",108105,20050915,"SPT.UE",0,20050917,20050915,"P",1125000,0,0.05,35,135207,22449312,1,0,"SPT","UE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545677",108105,20050915,"SPT.UF",0,20050917,20050914,"P",1130000,0,0.05,0,85235,27936151,1,0,"SPT","UF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545678",108105,20050915,"SPT.UG",0,20050917,20050915,"P",1135000,0,0.05,3,644,29067400,1,0,"SPT","UG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545679",108105,20050915,"SPT.UH",0,20050917,20050915,"P",1140000,0,0.05,1,77571,27091622,1,0,"SPT","UH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545680",108105,20050915,"SPT.UI",0,20050917,20050915,"P",1145000,0,0.05,10,7111,27091624,1,0,"SPT","UI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545681",108105,20050915,"SPT.UJ",0,20050917,20050915,"P",1150000,0,0.1,20,74477,22449316,1,0,"SPT","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545682",108105,20050915,"SPT.UK",0,20050917,20050915,"P",1155000,0,0.05,40,6650,27091625,1,0,"SPT","UK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545683",108105,20050915,"SPT.UL",0,20050917,20050915,"P",1160000,0.05,0.25,2060,34696,26315021,1,0,"SPT","UL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545684",108105,20050915,"SPT.UM",0,20050917,20050915,"P",1165000,0,0.15,1619,16202,27565507,1,0,"SPT","UM","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545685",108105,20050915,"SPT.UN",0,20050917,20050915,"P",1170000,0.05,0.35,721,12075,27564212,1,0,"SPT","UN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545686",108105,20050915,"SPT.UO",0,20050917,20050915,"P",1175000,0.05,0.1,581,75200,22449314,1,0,"SPT","UO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545687",108105,20050915,"SPT.UP",0,20050917,20050915,"P",1180000,0.1,0.3,504,19033,27565506,1,0,"SPT","UP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545688",108105,20050915,"SPT.UQ",0,20050917,20050915,"P",1185000,0,0.15,621,14019,27564209,1,0,"SPT","UQ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545689",108105,20050915,"SPT.UR",0,20050917,20050915,"P",1190000,0.1,0.15,380,22554,26315905,1,0,"SPT","UR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545690",108105,20050915,"SPT.US",0,20050917,20050915,"P",1195000,0.05,0.2,1243,26735,26315906,1,0,"SPT","US","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545691",108105,20050915,"SPT.UT",0,20050917,20050915,"P",1100000,0,0.05,70,151390,22449318,1,0,"SPT","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545692",108105,20050915,"SPT.VC",0,20051022,20050915,"P",1115000,1.2,1.7,230,4316,29068955,1,0,"SPT","VC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545693",108105,20050915,"SPT.VD",0,20051022,20050915,"P",1120000,1.35,1.85,100,10,29805792,1,0,"SPT","VD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545694",108105,20050915,"SPT.VE",0,20051022,20050915,"P",1125000,1.55,1.9,3423,46047,27262292,1,0,"SPT","VE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545695",108105,20050915,"SPT.VF",0,20051022,20050915,"P",1130000,1.65,2.15,4125,2770,28700061,1,0,"SPT","VF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545696",108105,20050915,"SPT.VH",0,20051022,20050915,"P",1140000,2,2.55,10513,10569,28699286,1,0,"SPT","VH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545697",108105,20050915,"SPT.VJ",0,20051022,20050915,"P",1150000,2.5,2.9,6525,32074,27262293,1,0,"SPT","VJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545698",108105,20050915,"SPT.VK",0,20051022,20050915,"P",1155000,2.7,3.5,134,1729,27412885,1,0,"SPT","VK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545699",108105,20050915,"SPT.VL",0,20051022,20050915,"P",1160000,3,3.6,806,7967,27412883,1,0,"SPT","VL","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545700",108105,20050915,"SPT.VN",0,20051022,20050915,"P",1170000,3.8,4.6,742,5356,28700058,1,0,"SPT","VN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545701",108105,20050915,"SPT.VO",0,20051022,20050915,"P",1175000,4.3,4.6,385,32295,27262290,1,0,"SPT","VO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545702",108105,20050915,"SPT.VP",0,20051022,20050915,"P",1180000,4.8,5.6,9916,7784,28700057,1,0,"SPT","VP","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545703",108105,20050915,"SPT.VR",0,20051022,20050915,"P",1190000,6.1,7,1655,15398,28699288,1,0,"SPT","VR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545704",108105,20050915,"SPT.VS",0,20051022,20050915,"P",1195000,6.8,7.8,125,791,29437560,1,0,"SPT","VS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545705",108105,20050915,"SPT.VT",0,20051022,20050915,"P",1100000,1.1,1.35,33906,50100,27267043,1,0,"SPT","VT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545706",108105,20050915,"SPT.WE",0,20051119,20050915,"P",1125000,4.1,4.7,580,14138,28694910,1,0,"SPT","WE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545707",108105,20050915,"SPT.WJ",0,20051119,20050915,"P",1150000,6,6.7,14,16692,28694913,1,0,"SPT","WJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545708",108105,20050915,"SPT.WO",0,20051119,20050915,"P",1175000,9.2,10,618,7001,28694911,1,0,"SPT","WO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545709",108105,20050915,"SPT.WR",0,20051119,20050915,"P",1190000,11.6,13.2,1,5476,28699289,1,0,"SPT","WR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545710",108105,20050915,"SPT.WT",0,20051119,20050915,"P",1100000,2.7,3.5,9,36321,28694912,1,0,"SPT","WT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545711",108105,20050915,"SPT.XD",0,20051217,20050909,"P",1120000,6.4,7.4,0,4681,26013861,1,0,"SPT","XD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545712",108105,20050915,"SPT.XE",0,20051217,20050914,"P",1125000,6.9,7.6,0,47336,21274350,1,0,"SPT","XE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545713",108105,20050915,"SPT.XG",0,20051217,20050909,"P",1135000,7.9,8.9,0,5439,23784802,1,0,"SPT","XG","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545714",108105,20050915,"SPT.XH",0,20051217,20050913,"P",1140000,8.5,9.5,0,45,29067404,1,0,"SPT","XH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545715",108105,20050915,"SPT.XI",0,20051217,20050913,"P",1145000,9.1,10.1,0,1320,29067403,1,0,"SPT","XI","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545716",108105,20050915,"SPT.XJ",0,20051217,20050915,"P",1150000,10,10.7,11820,84052,21271723,1,0,"SPT","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545717",108105,20050915,"SPT.XO",0,20051217,20050915,"P",1175000,13.4,15,124,54786,23200383,1,0,"SPT","XO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545718",108105,20050915,"SPT.XQ",0,20051217,20050914,"P",1185000,15.4,17,0,12149,24931258,1,0,"SPT","XQ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545719",108105,20050915,"SPT.XT",0,20051217,20050915,"P",1100000,5,5.3,1482,70640,21271719,1,0,"SPT","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545720",108105,20050915,"SPX.CE",0,20060318,NA,"C",825000,406.8,408.8,0,0,24493889,1,0,"SPX","CE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545721",108105,20050915,"SPX.CJ",0,20060318,NA,"C",850000,382.6,384.6,0,0,24487529,1,0,"SPX","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545722",108105,20050915,"SPX.CO",0,20060318,NA,"C",875000,358.5,360.5,0,0,29438961,1,0,"SPX","CO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545723",108105,20050915,"SPX.CT",0,20060318,NA,"C",800000,431.1,433.1,0,0,24487531,1,0,"SPX","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545724",108105,20050915,"SPX.FJ",0,20060617,20050504,"C",850000,387,389,0,2,21576020,1,0,"SPX","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545725",108105,20050915,"SPX.FT",0,20060617,20050802,"C",800000,434.5,436.5,0,53,21577504,1,0,"SPX","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545726",108105,20050915,"SPX.IE",0,20050917,NA,"C",825000,401.6,403.6,0,0,22449343,1,0,"SPX","IE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545727",108105,20050915,"SPX.IJ",0,20050917,20050912,"C",850000,376.6,378.6,0,10,22449345,1,0,"SPX","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545728",108105,20050915,"SPX.IO",0,20050917,NA,"C",875000,351.6,353.6,0,0,22449342,1,0,"SPX","IO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545729",108105,20050915,"SPX.IT",0,20050917,NA,"C",800000,426.6,428.6,0,0,22449340,1,0,"SPX","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545730",108105,20050915,"SPX.JE",0,20051022,NA,"C",825000,403,405,0,0,27262325,1,0,"SPX","JE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545731",108105,20050915,"SPX.JJ",0,20051022,NA,"C",850000,378.1,380.1,0,0,27262320,1,0,"SPX","JJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545732",108105,20050915,"SPX.JO",0,20051022,NA,"C",875000,353.2,355.2,0,0,27262323,1,0,"SPX","JO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545733",108105,20050915,"SPX.JT",0,20051022,NA,"C",800000,427.9,429.9,0,0,27262319,1,0,"SPX","JT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545734",108105,20050915,"SPX.KE",0,20051119,NA,"C",825000,403.1,405.1,0,0,28694940,1,0,"SPX","KE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545735",108105,20050915,"SPX.KJ",0,20051119,NA,"C",850000,378.3,380.3,0,0,28694943,1,0,"SPX","KJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545736",108105,20050915,"SPX.KO",0,20051119,NA,"C",875000,353.6,355.6,0,0,28694941,1,0,"SPX","KO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545737",108105,20050915,"SPX.KT",0,20051119,NA,"C",800000,428,430,0,0,28694937,1,0,"SPX","KT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545738",108105,20050915,"SPX.LJ",0,20051217,20050912,"C",850000,379.3,381.3,0,30,21271686,1,0,"SPX","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545739",108105,20050915,"SPX.LT",0,20051217,20041108,"C",800000,428.7,430.7,0,1906,21271688,1,0,"SPX","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545740",108105,20050915,"SPX.OE",0,20060318,20050824,"P",825000,0.5,1,0,2470,24493888,1,0,"SPX","OE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545741",108105,20050915,"SPX.OJ",0,20060318,20050915,"P",850000,0.8,1.3,40,944,24487530,1,0,"SPX","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545742",108105,20050915,"SPX.OO",0,20060318,20050913,"P",875000,1.15,1.65,0,40,29438960,1,0,"SPX","OO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545743",108105,20050915,"SPX.OT",0,20060318,20050818,"P",800000,0.3,0.8,0,19936,24487532,1,0,"SPX","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545744",108105,20050915,"SPX.RJ",0,20060617,20050915,"P",850000,2.15,2.5,20,149259,21576015,1,0,"SPX","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545745",108105,20050915,"SPX.RT",0,20060617,20050915,"P",800000,1.3,1.8,40,17944,21577505,1,0,"SPX","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545746",108105,20050915,"SPX.UE",0,20050917,20050721,"P",825000,0,0.05,0,815,22449347,1,0,"SPX","UE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545747",108105,20050915,"SPX.UJ",0,20050917,20050826,"P",850000,0,0.05,0,34018,22449341,1,0,"SPX","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545748",108105,20050915,"SPX.UO",0,20050917,20050826,"P",875000,0,0.05,0,1196,22449346,1,0,"SPX","UO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545749",108105,20050915,"SPX.UT",0,20050917,20050719,"P",800000,0,0.05,0,11944,22449344,1,0,"SPX","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545750",108105,20050915,"SPX.VE",0,20051022,20050908,"P",825000,0,0.05,0,458,27262324,1,0,"SPX","VE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545751",108105,20050915,"SPX.VJ",0,20051022,20050915,"P",850000,0,0.1,2900,70,27262321,1,0,"SPX","VJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545752",108105,20050915,"SPX.VO",0,20051022,20050915,"P",875000,0,0.1,201,2600,27262322,1,0,"SPX","VO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545753",108105,20050915,"SPX.VT",0,20051022,20050913,"P",800000,0,0.05,0,395,27262318,1,0,"SPX","VT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545754",108105,20050915,"SPX.WE",0,20051119,NA,"P",825000,0,0.5,0,0,28694942,1,0,"SPX","WE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545755",108105,20050915,"SPX.WJ",0,20051119,NA,"P",850000,0,0.5,0,0,28694944,1,0,"SPX","WJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545756",108105,20050915,"SPX.WO",0,20051119,20050907,"P",875000,0,0.5,0,5,28694938,1,0,"SPX","WO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545757",108105,20050915,"SPX.WT",0,20051119,NA,"P",800000,0,0.5,0,0,28694939,1,0,"SPX","WT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545758",108105,20050915,"SPX.XJ",0,20051217,20050909,"P",850000,0.15,0.5,0,65408,21271693,1,0,"SPX","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545759",108105,20050915,"SPX.XT",0,20051217,20050915,"P",800000,0.05,0.5,7250,44776,21271695,1,0,"SPX","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545760",108105,20050915,"SPZ.CJ",0,20060318,NA,"C",750000,479.8,481.8,0,0,24493715,1,0,"SPZ","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545761",108105,20050915,"SPZ.CT",0,20060318,20050624,"C",700000,528.7,530.7,0,4501,24493713,1,0,"SPZ","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545762",108105,20050915,"SPZ.FJ",0,20060617,NA,"C",750000,482.3,484.3,0,0,21576024,1,0,"SPZ","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545763",108105,20050915,"SPZ.FT",0,20060617,20050822,"C",700000,530.4,532.4,0,17,21576018,1,0,"SPZ","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545764",108105,20050915,"SPZ.IJ",0,20050917,NA,"C",750000,476.6,478.6,0,0,22449350,1,0,"SPZ","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545765",108105,20050915,"SPZ.IT",0,20050917,20041014,"C",700000,526.6,528.6,0,1,22449348,1,0,"SPZ","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545766",108105,20050915,"SPZ.LJ",0,20051217,20050720,"C",750000,478.1,480.1,0,200,21271687,1,0,"SPZ","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545767",108105,20050915,"SPZ.LT",0,20051217,20050425,"C",700000,527.6,529.6,0,177,21271685,1,0,"SPZ","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545768",108105,20050915,"SPZ.OJ",0,20060318,20050901,"P",750000,0,0.5,0,291,24493714,1,0,"SPZ","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545769",108105,20050915,"SPZ.OT",0,20060318,20050902,"P",700000,0.05,0.5,0,5955,24493712,1,0,"SPZ","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545770",108105,20050915,"SPZ.RJ",0,20060617,20050915,"P",750000,0.65,1.15,80,4457,21576022,1,0,"SPZ","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545771",108105,20050915,"SPZ.RT",0,20060617,20050909,"P",700000,0.25,0.75,0,80128,21576013,1,0,"SPZ","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545772",108105,20050915,"SPZ.UJ",0,20050917,20050829,"P",750000,0,0.05,0,3535,22449349,1,0,"SPZ","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545773",108105,20050915,"SPZ.UT",0,20050917,20050824,"P",700000,0,0.05,0,37164,22449351,1,0,"SPZ","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545774",108105,20050915,"SPZ.XJ",0,20051217,20050915,"P",750000,0.05,0.15,75,30378,21271694,1,0,"SPZ","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545775",108105,20050915,"SPZ.XT",0,20051217,20050915,"P",700000,0.05,0.15,5,107002,21271692,1,0,"SPZ","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545776",108105,20050915,"SXB.CE",0,20060318,20050523,"C",925000,310.4,312.4,0,6,24493653,1,0,"SXB","CE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545777",108105,20050915,"SXB.CJ",0,20060318,20050517,"C",950000,286.6,288.6,0,5,24486893,1,0,"SXB","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545778",108105,20050915,"SXB.CO",0,20060318,NA,"C",975000,263,265,0,0,24493654,1,0,"SXB","CO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545779",108105,20050915,"SXB.CT",0,20060318,NA,"C",900000,334.4,336.4,0,0,24486895,1,0,"SXB","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545780",108105,20050915,"SXB.FE",0,20060617,NA,"C",925000,316.7,318.7,0,0,28304493,1,0,"SXB","FE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545781",108105,20050915,"SXB.FJ",0,20060617,20050831,"C",950000,293.7,295.7,0,584,21576014,1,0,"SXB","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545782",108105,20050915,"SXB.FS",0,20060617,20050831,"C",995000,252.8,254.8,0,568,21576023,1,0,"SXB","FS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545783",108105,20050915,"SXB.FT",0,20060617,20050531,"C",900000,340,342,0,257,21576019,1,0,"SXB","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545784",108105,20050915,"SXB.IE",0,20050917,NA,"C",925000,301.6,303.6,0,0,22450521,1,0,"SXB","IE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545785",108105,20050915,"SXB.IJ",0,20050917,20050912,"C",950000,276.6,278.6,0,40,22450519,1,0,"SXB","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545786",108105,20050915,"SXB.IO",0,20050917,20050915,"C",975000,251.6,253.6,250,279,22450525,1,0,"SXB","IO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545787",108105,20050915,"SXB.IS",0,20050917,20050722,"C",995000,231.7,233.7,0,58,22450517,1,0,"SXB","IS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545788",108105,20050915,"SXB.IT",0,20050917,20050616,"C",900000,326.6,328.6,0,502,22450522,1,0,"SXB","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545789",108105,20050915,"SXB.JE",0,20051022,NA,"C",925000,303.4,305.4,0,0,27262834,1,0,"SXB","JE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545790",108105,20050915,"SXB.JJ",0,20051022,NA,"C",950000,278.5,280.5,0,0,27262836,1,0,"SXB","JJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545791",108105,20050915,"SXB.JO",0,20051022,20050915,"C",975000,253.7,255.7,250,0,27262835,1,0,"SXB","JO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545792",108105,20050915,"SXB.JS",0,20051022,NA,"C",995000,233.8,235.8,0,0,27567711,1,0,"SXB","JS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545793",108105,20050915,"SXB.JT",0,20051022,NA,"C",900000,328.3,330.3,0,0,27262838,1,0,"SXB","JT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545794",108105,20050915,"SXB.KE",0,20051119,NA,"C",925000,304,306,0,0,28695363,1,0,"SXB","KE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545795",108105,20050915,"SXB.KJ",0,20051119,NA,"C",950000,279.3,281.3,0,0,28695365,1,0,"SXB","KJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545796",108105,20050915,"SXB.KO",0,20051119,NA,"C",975000,254.7,256.7,0,0,28695369,1,0,"SXB","KO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545797",108105,20050915,"SXB.KT",0,20051119,NA,"C",900000,328.8,330.8,0,0,28695368,1,0,"SXB","KT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545798",108105,20050915,"SXB.LF",0,20051217,20050112,"C",930000,300.5,302.5,0,140,21272279,1,0,"SXB","LF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545799",108105,20050915,"SXB.LJ",0,20051217,20050912,"C",950000,280.9,282.9,0,1149,21271691,1,0,"SXB","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545800",108105,20050915,"SXB.LS",0,20051217,20050705,"C",995000,237,239,0,109,21271689,1,0,"SXB","LS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545801",108105,20050915,"SXB.LT",0,20051217,20050825,"C",900000,330,332,0,504,21271690,1,0,"SXB","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545802",108105,20050915,"SXB.OE",0,20060318,20050830,"P",925000,2,2.8,0,1847,24493655,1,0,"SXB","OE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545803",108105,20050915,"SXB.OJ",0,20060318,20050915,"P",950000,2.7,3.5,50,32491,24486896,1,0,"SXB","OJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545804",108105,20050915,"SXB.OO",0,20060318,20050915,"P",975000,3.5,4.3,10,4563,24493656,1,0,"SXB","OO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545805",108105,20050915,"SXB.OT",0,20060318,20050915,"P",900000,1.55,1.75,3300,10304,24486894,1,0,"SXB","OT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545806",108105,20050915,"SXB.RE",0,20060617,NA,"P",925000,4.6,5.4,0,0,28304492,1,0,"SXB","RE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545807",108105,20050915,"SXB.RJ",0,20060617,20050913,"P",950000,5.7,6.7,0,69560,21576016,1,0,"SXB","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545808",108105,20050915,"SXB.RS",0,20060617,20050831,"P",995000,8.4,9.4,0,7714,21576021,1,0,"SXB","RS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545809",108105,20050915,"SXB.RT",0,20060617,20050823,"P",900000,3.6,4.4,0,35972,21576017,1,0,"SXB","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545810",108105,20050915,"SXB.UE",0,20050917,20050817,"P",925000,0,0.05,0,6882,22450518,1,0,"SXB","UE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545811",108105,20050915,"SXB.UJ",0,20050917,20050902,"P",950000,0,0.05,0,16276,22450523,1,0,"SXB","UJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545812",108105,20050915,"SXB.UO",0,20050917,20050906,"P",975000,0,0.05,0,4870,22450516,1,0,"SXB","UO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545813",108105,20050915,"SXB.US",0,20050917,20050831,"P",995000,0,0.05,0,9088,22450524,1,0,"SXB","US","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545814",108105,20050915,"SXB.UT",0,20050917,20050817,"P",900000,0,0.05,0,39698,22450520,1,0,"SXB","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545815",108105,20050915,"SXB.VE",0,20051022,20050901,"P",925000,0,0.15,0,250,27262832,1,0,"SXB","VE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545816",108105,20050915,"SXB.VJ",0,20051022,20050913,"P",950000,0.05,0.2,0,636,27262837,1,0,"SXB","VJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545817",108105,20050915,"SXB.VO",0,20051022,20050915,"P",975000,0.1,0.35,20,409,27262833,1,0,"SXB","VO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
